index_name,index_id,index_language,candidates_str,num_candidates
Fontes_Pereira_de_Melo,793,French,"[['Fontes_Pereira_de_Melo', 'http://dbpedia.org/resource/Fontes_Pereira_de_Melo', 11293, 'English'], ['Fernando_de_Melo_Viana', 'http://dbpedia.org/resource/Fernando_de_Melo_Viana', 11274, 'English'], ['Bernardo_de_Sá_Nogueira_de_Figueiredo,_1st_Marquis_of_Sá_da_Bandeira', 'http://dbpedia.org/resource/Bernardo_de_Sá_Nogueira_de_Figueiredo,_1st_Marquis_of_Sá_da_Bandeira', 16079, 'English'], ['Francisco_de_Paula_Rodrigues_Alves', 'http://dbpedia.org/resource/Francisco_de_Paula_Rodrigues_Alves', 19291, 'English'], ['Érika_de_Souza', 'http://dbpedia.org/resource/Érika_de_Souza', 18726, 'English'], ['Nuno_José_Severo_de_Mendoça_Rolim_de_Moura_Barreto,_1st_Duke_of_Loulé', 'http://dbpedia.org/resource/Nuno_José_Severo_de_Mendoça_Rolim_de_Moura_Barreto,_1st_Duke_of_Loulé', 20184, 'English'], ['José_de_Castro', 'http://dbpedia.org/resource/José_de_Castro', 17207, 'English'], ['Maçanet_de_Cabrenys', 'http://dbpedia.org/resource/Maçanet_de_Cabrenys', 38257, 'English'], ['António_Teixeira_de_Sousa', 'http://dbpedia.org/resource/António_Teixeira_de_Sousa', 16171, 'English'], ['Diogo_de_Freitas_do_Amaral', 'http://dbpedia.org/resource/Diogo_de_Freitas_do_Amaral', 35986, 'English'], ['António_de_Oliveira_Salazar', 'http://dbpedia.org/resource/António_de_Oliveira_Salazar', 16872, 'English'], ['Victor_Hugo_de_Azevedo_Coutinho', 'http://dbpedia.org/resource/Victor_Hugo_de_Azevedo_Coutinho', 10646, 'English'], ['Antonio_de_Mendoza', 'http://dbpedia.org/resource/Antonio_de_Mendoza', 18581, 'English'], ['Marcelo_Rebelo_de_Sousa', 'http://dbpedia.org/resource/Marcelo_Rebelo_de_Sousa', 19965, 'English'], ['Álvaro_de_Castro', 'http://dbpedia.org/resource/Álvaro_de_Castro', 20366, 'English'], ['José_Luciano_de_Castro', 'http://dbpedia.org/resource/José_Luciano_de_Castro', 32105, 'English'], ['Augusto_de_Vasconcelos', 'http://dbpedia.org/resource/Augusto_de_Vasconcelos', 33137, 'English'], ['Alfredo_de_Sá_Cardoso', 'http://dbpedia.org/resource/Alfredo_de_Sá_Cardoso', 35411, 'English'], ['Pedro_de_la_Rosa', 'http://dbpedia.org/resource/Pedro_de_la_Rosa', 11975, 'English'], ['José_Vicente_de_Freitas', 'http://dbpedia.org/resource/José_Vicente_de_Freitas', 33527, 'English']]",20
Terence_T._Henricks,794,French,"[['Terence_T._Henricks', 'http://dbpedia.org/resource/Terence_T._Henricks', 11294, 'English'], ['Russell_T_Davies', 'http://dbpedia.org/resource/Russell_T_Davies', 36509, 'English'], ['Leonard_T._Gerow', 'http://dbpedia.org/resource/Leonard_T._Gerow', 13366, 'English'], ['William_T._Barry', 'http://dbpedia.org/resource/William_T._Barry', 13863, 'English'], ['Booker_T._Jones', 'http://dbpedia.org/resource/Booker_T._Jones', 30508, 'English'], ['Myron_T._Herrick', 'http://dbpedia.org/resource/Myron_T._Herrick', 39051, 'English'], ['Raymond_T._Odierno', 'http://dbpedia.org/resource/Raymond_T._Odierno', 11484, 'English'], ['W._T._Cosgrave', 'http://dbpedia.org/resource/W._T._Cosgrave', 19619, 'English'], ['T-ara', 'http://dbpedia.org/resource/T-ara', 39319, 'English'], ['Robert_J._Walker', 'http://dbpedia.org/resource/Robert_J._Walker', 35131, 'English'], ['S._R._Nathan', 'http://dbpedia.org/resource/S._R._Nathan', 11514, 'English'], ['Mark_C._Lee', 'http://dbpedia.org/resource/Mark_C._Lee', 32930, 'English'], ['Steven_R._Nagel', 'http://dbpedia.org/resource/Steven_R._Nagel', 13770, 'English'], ['Thomas_R._Marshall', 'http://dbpedia.org/resource/Thomas_R._Marshall', 36691, 'English'], ['R._B._Bennett', 'http://dbpedia.org/resource/R._B._Bennett', 39098, 'English'], ['R._Kelly', 'http://dbpedia.org/resource/R._Kelly', 16396, 'English'], ['Amos_T._Akerman', 'http://dbpedia.org/resource/Amos_T._Akerman', 12463, 'English'], ['Michael_R._Clifford', 'http://dbpedia.org/resource/Michael_R._Clifford', 33054, 'English'], ['AT&T', 'http://dbpedia.org/resource/AT&T', 39626, 'English'], ['Thomas_G._Jones', 'http://dbpedia.org/resource/Thomas_G._Jones', 31888, 'English']]",20
Werner_Faymann,795,French,"[['Werner_Faymann', 'http://dbpedia.org/resource/Werner_Faymann', 11295, 'English'], ['Werner_Maihofer', 'http://dbpedia.org/resource/Werner_Maihofer', 39053, 'English'], ['Werner_Dollinger', 'http://dbpedia.org/resource/Werner_Dollinger', 16581, 'English'], ['Werner_Heisenberg', 'http://dbpedia.org/resource/Werner_Heisenberg', 15745, 'English'], ['Pierre_Werner', 'http://dbpedia.org/resource/Pierre_Werner', 10632, 'English'], ['Hans-Jürgen_Wischnewski', 'http://dbpedia.org/resource/Hans-Jürgen_Wischnewski', 13189, 'English'], ['Hans-Jochen_Vogel', 'http://dbpedia.org/resource/Hans-Jochen_Vogel', 15021, 'English'], ['Hans_Herrmann', 'http://dbpedia.org/resource/Hans_Herrmann', 15424, 'English'], ['Rainer_Brüderle', 'http://dbpedia.org/resource/Rainer_Brüderle', 38134, 'English'], ['Wolfgang_Schüssel', 'http://dbpedia.org/resource/Wolfgang_Schüssel', 20347, 'English'], ['Hans-Dietrich_Genscher', 'http://dbpedia.org/resource/Hans-Dietrich_Genscher', 11993, 'English'], ['Johann_Schneider-Ammann', 'http://dbpedia.org/resource/Johann_Schneider-Ammann', 35782, 'English'], ['Joachim_von_Ribbentrop', 'http://dbpedia.org/resource/Joachim_von_Ribbentrop', 11102, 'English'], ['Ludwig_Erhard', 'http://dbpedia.org/resource/Ludwig_Erhard', 12890, 'English'], ['Gerhard_Schröder', 'http://dbpedia.org/resource/Gerhard_Schröder', 36477, 'English'], ['Jens_Otto_Krag', 'http://dbpedia.org/resource/Jens_Otto_Krag', 12349, 'English'], ['Ludwig_von_Mises', 'http://dbpedia.org/resource/Ludwig_von_Mises', 14934, 'English'], ['Florian_Schneider', 'http://dbpedia.org/resource/Florian_Schneider', 15203, 'English'], ['Karl_Heinrich_von_Boetticher', 'http://dbpedia.org/resource/Karl_Heinrich_von_Boetticher', 38704, 'English'], ['Kurt_Georg_Kiesinger', 'http://dbpedia.org/resource/Kurt_Georg_Kiesinger', 19528, 'English']]",20
Les_Sources,796,French,"[[""The_Writing's_on_the_Wall"", ""http://dbpedia.org/resource/The_Writing's_on_the_Wall"", 17209, 'English'], ['The_Pinkprint', 'http://dbpedia.org/resource/The_Pinkprint', 17482, 'English'], ['Set_the_Controls_for_the_Heart_of_the_Sun', 'http://dbpedia.org/resource/Set_the_Controls_for_the_Heart_of_the_Sun', 31357, 'English'], ['Assembly_of_the_Representatives_of_the_People', 'http://dbpedia.org/resource/Assembly_of_the_Representatives_of_the_People', 15119, 'English'], ['The_Used', 'http://dbpedia.org/resource/The_Used', 13781, 'English'], [""The_Gold_It's_in_the..."", ""http://dbpedia.org/resource/The_Gold_It's_in_the..."", 32590, 'English'], ['The_Number_of_the_Beast_(song)', 'http://dbpedia.org/resource/The_Number_of_the_Beast_(song)', 39622, 'English'], ['Set_the_Fire_to_the_Third_Bar', 'http://dbpedia.org/resource/Set_the_Fire_to_the_Third_Bar', 33791, 'English'], ['All_the_Right_Reasons', 'http://dbpedia.org/resource/All_the_Right_Reasons', 16457, 'English'], ['We_Are_the_World', 'http://dbpedia.org/resource/We_Are_the_World', 15794, 'English'], ['The_Hand_That_Feeds', 'http://dbpedia.org/resource/The_Hand_That_Feeds', 31193, 'English'], ['The_Origin_of_Love', 'http://dbpedia.org/resource/The_Origin_of_Love', 13665, 'English'], ['Man_on_the_Moon:_The_End_of_Day', 'http://dbpedia.org/resource/Man_on_the_Moon:_The_End_of_Day', 14763, 'English'], ['Enemy_of_the_State_(film)', 'http://dbpedia.org/resource/Enemy_of_the_State_(film)', 33612, 'English'], ['The_Man_Who_Sold_the_World', 'http://dbpedia.org/resource/The_Man_Who_Sold_the_World', 20098, 'English'], ['The_Go', 'http://dbpedia.org/resource/The_Go', 11677, 'English'], ['List_of_heads_of_government_of_the_Central_African_Republic', 'http://dbpedia.org/resource/List_of_heads_of_government_of_the_Central_African_Republic', 39237, 'English'], ['The_World_Is_Not_Enough', 'http://dbpedia.org/resource/The_World_Is_Not_Enough', 39608, 'English'], ['Order_of_the_Rising_Sun', 'http://dbpedia.org/resource/Order_of_the_Rising_Sun', 12908, 'English'], ['The_Meaning_of_Love', 'http://dbpedia.org/resource/The_Meaning_of_Love', 33073, 'English']]",20
Elazığspor_Kulübü,797,French,"[['İsmet_İnönü', 'http://dbpedia.org/resource/İsmet_İnönü', 15797, 'English'], ['Elazığspor', 'http://dbpedia.org/resource/Elazığspor', 11297, 'English'], ['VHK_Vsetín', 'http://dbpedia.org/resource/VHK_Vsetín', 32241, 'English'], ['Bujar_Nishani', 'http://dbpedia.org/resource/Bujar_Nishani', 13849, 'English'], ['İsmet_Yılmaz', 'http://dbpedia.org/resource/İsmet_Yılmaz', 18586, 'English'], ['Keski-Vuosaari', 'http://dbpedia.org/resource/Keski-Vuosaari', 30679, 'English'], ['Sayabec', 'http://dbpedia.org/resource/Sayabec', 18362, 'English'], [""Shy'm"", ""http://dbpedia.org/resource/Shy'm"", 15622, 'English'], ['Zorana_Mihajlović', 'http://dbpedia.org/resource/Zorana_Mihajlović', 20961, 'English'], ['Oulun_Kärpät', 'http://dbpedia.org/resource/Oulun_Kärpät', 19599, 'English'], ['Nebojša_Stefanović', 'http://dbpedia.org/resource/Nebojša_Stefanović', 37608, 'English'], ['Tuilaepa_Aiono_Sailele_Malielegaoi', 'http://dbpedia.org/resource/Tuilaepa_Aiono_Sailele_Malielegaoi', 30822, 'English'], ['Bobbejaan_Schoepen', 'http://dbpedia.org/resource/Bobbejaan_Schoepen', 14082, 'English'], ['Cătălin_Predoiu', 'http://dbpedia.org/resource/Cătălin_Predoiu', 36445, 'English'], ['Marylise_Lebranchu', 'http://dbpedia.org/resource/Marylise_Lebranchu', 37198, 'English'], ['Prokopis_Pavlopoulos', 'http://dbpedia.org/resource/Prokopis_Pavlopoulos', 35235, 'English'], ['Mevlüt_Çavuşoğlu', 'http://dbpedia.org/resource/Mevlüt_Çavuşoğlu', 32346, 'English'], ['Béni_Ounif', 'http://dbpedia.org/resource/Béni_Ounif', 39372, 'English'], ['Canobbio', 'http://dbpedia.org/resource/Canobbio', 32112, 'English'], ['Ustaritz', 'http://dbpedia.org/resource/Ustaritz', 18838, 'English']]",20
Iridescent_(chanson),798,French,"[['Iridescent_(song)', 'http://dbpedia.org/resource/Iridescent_(song)', 11298, 'English'], ['Help!_(song)', 'http://dbpedia.org/resource/Help!_(song)', 17504, 'English'], ['Blue_Velvet_(song)', 'http://dbpedia.org/resource/Blue_Velvet_(song)', 33486, 'English'], ['Sliver_(song)', 'http://dbpedia.org/resource/Sliver_(song)', 20396, 'English'], ['Beautiful_(Eminem_song)', 'http://dbpedia.org/resource/Beautiful_(Eminem_song)', 14844, 'English'], ['Purple_Rain_(song)', 'http://dbpedia.org/resource/Purple_Rain_(song)', 10984, 'English'], ['Country_Song_(Pink_Floyd_song)', 'http://dbpedia.org/resource/Country_Song_(Pink_Floyd_song)', 18772, 'English'], ['Yellow_(Coldplay_song)', 'http://dbpedia.org/resource/Yellow_(Coldplay_song)', 38394, 'English'], ['Echoes_(Pink_Floyd_song)', 'http://dbpedia.org/resource/Echoes_(Pink_Floyd_song)', 37419, 'English'], ['Faint_(song)', 'http://dbpedia.org/resource/Faint_(song)', 15228, 'English'], ['Marigold_(song)', 'http://dbpedia.org/resource/Marigold_(song)', 38307, 'English'], ['Fantastic_(song)', 'http://dbpedia.org/resource/Fantastic_(song)', 32511, 'English'], ['Midnight_(Coldplay_song)', 'http://dbpedia.org/resource/Midnight_(Coldplay_song)', 13236, 'English'], ['Flower_(Soundgarden_song)', 'http://dbpedia.org/resource/Flower_(Soundgarden_song)', 30765, 'English'], ['Starlight_(Muse_song)', 'http://dbpedia.org/resource/Starlight_(Muse_song)', 34732, 'English'], ['Just_(song)', 'http://dbpedia.org/resource/Just_(song)', 11805, 'English'], ['Breathe_(Pink_Floyd_song)', 'http://dbpedia.org/resource/Breathe_(Pink_Floyd_song)', 15676, 'English'], ['Magic_(Coldplay_song)', 'http://dbpedia.org/resource/Magic_(Coldplay_song)', 13807, 'English'], ['Just_Dance_(song)', 'http://dbpedia.org/resource/Just_Dance_(song)', 37957, 'English'], ['Christmas_(song)', 'http://dbpedia.org/resource/Christmas_(song)', 34570, 'English']]",20
Crewe_Alexandra_Football_Club,799,French,"[['N.E.C._(football_club)', 'http://dbpedia.org/resource/N.E.C._(football_club)', 20361, 'English'], ['Crewe_Alexandra_F.C.', 'http://dbpedia.org/resource/Crewe_Alexandra_F.C.', 11299, 'English'], ['Football_League_One', 'http://dbpedia.org/resource/Football_League_One', 35343, 'English'], ['England_national_football_team', 'http://dbpedia.org/resource/England_national_football_team', 35689, 'English'], ['Willem_II_(football_club)', 'http://dbpedia.org/resource/Willem_II_(football_club)', 15568, 'English'], ['The_Football_League', 'http://dbpedia.org/resource/The_Football_League', 36293, 'English'], ['Russian_Football_Premier_League', 'http://dbpedia.org/resource/Russian_Football_Premier_League', 36026, 'English'], ['Wales_national_football_team', 'http://dbpedia.org/resource/Wales_national_football_team', 19420, 'English'], ['England_national_rugby_league_team', 'http://dbpedia.org/resource/England_national_rugby_league_team', 33965, 'English'], ['Football_League_Two', 'http://dbpedia.org/resource/Football_League_Two', 12506, 'English'], ['New_South_Wales_rugby_league_team', 'http://dbpedia.org/resource/New_South_Wales_rugby_league_team', 30287, 'English'], ['2012–13_Football_League_Championship', 'http://dbpedia.org/resource/2012–13_Football_League_Championship', 19705, 'English'], ['Chicago_Fire_Soccer_Club', 'http://dbpedia.org/resource/Chicago_Fire_Soccer_Club', 18446, 'English'], ['England_national_under-19_football_team', 'http://dbpedia.org/resource/England_national_under-19_football_team', 38827, 'English'], ['Football_League_Championship', 'http://dbpedia.org/resource/Football_League_Championship', 17738, 'English'], ['England_national_under-21_football_team', 'http://dbpedia.org/resource/England_national_under-21_football_team', 10567, 'English'], ['Scotland_national_football_team', 'http://dbpedia.org/resource/Scotland_national_football_team', 18489, 'English'], ['Wales_national_under-21_football_team', 'http://dbpedia.org/resource/Wales_national_under-21_football_team', 19175, 'English'], ['2012–13_Football_League_Cup', 'http://dbpedia.org/resource/2012–13_Football_League_Cup', 11717, 'English'], ['Football_League_(Greece)', 'http://dbpedia.org/resource/Football_League_(Greece)', 36241, 'English']]",20
Karl-August_Fagerholm,800,French,"[['Karl-August_Fagerholm', 'http://dbpedia.org/resource/Karl-August_Fagerholm', 11300, 'English'], ['George_Karl', 'http://dbpedia.org/resource/George_Karl', 11555, 'English'], ['Count_Karl_Ludwig_von_Ficquelmont', 'http://dbpedia.org/resource/Count_Karl_Ludwig_von_Ficquelmont', 12057, 'English'], ['Karl_Seitz', 'http://dbpedia.org/resource/Karl_Seitz', 20766, 'English'], ['Karl_Schiller', 'http://dbpedia.org/resource/Karl_Schiller', 11930, 'English'], ['Karl_Marx', 'http://dbpedia.org/resource/Karl_Marx', 11499, 'English'], ['Jan_Fischer_(politician)', 'http://dbpedia.org/resource/Jan_Fischer_(politician)', 20925, 'English'], ['Karl_Rove', 'http://dbpedia.org/resource/Karl_Rove', 10885, 'English'], ['Pierre_Karl_Péladeau', 'http://dbpedia.org/resource/Pierre_Karl_Péladeau', 15305, 'English'], ['Archduke_Karl_Ludwig_of_Austria', 'http://dbpedia.org/resource/Archduke_Karl_Ludwig_of_Austria', 16390, 'English'], ['Karl_Hanke', 'http://dbpedia.org/resource/Karl_Hanke', 20912, 'English'], ['Karl_Heinrich_von_Boetticher', 'http://dbpedia.org/resource/Karl_Heinrich_von_Boetticher', 38704, 'English'], ['Jan_Syrový', 'http://dbpedia.org/resource/Jan_Syrový', 20131, 'English'], ['Henry_Fox,_1st_Baron_Holland', 'http://dbpedia.org/resource/Henry_Fox,_1st_Baron_Holland', 35342, 'English'], ['Karl_Anton,_Prince_of_Hohenzollern', 'http://dbpedia.org/resource/Karl_Anton,_Prince_of_Hohenzollern', 17277, 'English'], ['Karl_Jaspers', 'http://dbpedia.org/resource/Karl_Jaspers', 11209, 'English'], ['Hans-Peter_Friedrich', 'http://dbpedia.org/resource/Hans-Peter_Friedrich', 10669, 'English'], ['Karl_Dönitz', 'http://dbpedia.org/resource/Karl_Dönitz', 18802, 'English'], ['Karl_Carstens', 'http://dbpedia.org/resource/Karl_Carstens', 19986, 'English'], ['Karl_Popper', 'http://dbpedia.org/resource/Karl_Popper', 36595, 'English']]",20
Buffy_Sainte-Marie,801,French,"[['Buffy_Sainte-Marie', 'http://dbpedia.org/resource/Buffy_Sainte-Marie', 11301, 'English'], ['Sainte-Marguerite-Marie', 'http://dbpedia.org/resource/Sainte-Marguerite-Marie', 30901, 'English'], ['Sainte-Marie,_Quebec', 'http://dbpedia.org/resource/Sainte-Marie,_Quebec', 20492, 'English'], ['Sainte-Marie-Madeleine,_Quebec', 'http://dbpedia.org/resource/Sainte-Marie-Madeleine,_Quebec', 37836, 'English'], ['Sainte-Sophie,_Quebec', 'http://dbpedia.org/resource/Sainte-Sophie,_Quebec', 35699, 'English'], ['Sainte-Julie,_Quebec', 'http://dbpedia.org/resource/Sainte-Julie,_Quebec', 16602, 'English'], ['Sainte-Claire,_Quebec', 'http://dbpedia.org/resource/Sainte-Claire,_Quebec', 15679, 'English'], ['Lac-Sainte-Marie,_Quebec', 'http://dbpedia.org/resource/Lac-Sainte-Marie,_Quebec', 35744, 'English'], [""Sainte-Sophie-d'Halifax,_Quebec"", ""http://dbpedia.org/resource/Sainte-Sophie-d'Halifax,_Quebec"", 32861, 'English'], ['Arrondissement_of_Oloron-Sainte-Marie', 'http://dbpedia.org/resource/Arrondissement_of_Oloron-Sainte-Marie', 17232, 'English'], ['Sainte-Christine,_Quebec', 'http://dbpedia.org/resource/Sainte-Christine,_Quebec', 35395, 'English'], ['Sainte-Louise,_Quebec', 'http://dbpedia.org/resource/Sainte-Louise,_Quebec', 32252, 'English'], ['Sainte-Rita,_Quebec', 'http://dbpedia.org/resource/Sainte-Rita,_Quebec', 33307, 'English'], ['Sainte-Anne-du-Sault,_Quebec', 'http://dbpedia.org/resource/Sainte-Anne-du-Sault,_Quebec', 14813, 'English'], ['Sainte-Anne-de-Sabrevois,_Quebec', 'http://dbpedia.org/resource/Sainte-Anne-de-Sabrevois,_Quebec', 17483, 'English'], ['Marie_Leszczyńska', 'http://dbpedia.org/resource/Marie_Leszczyńska', 13883, 'English'], ['Sainte-Marie-de-Blandford,_Quebec', 'http://dbpedia.org/resource/Sainte-Marie-de-Blandford,_Quebec', 33980, 'English'], ['Sainte-Sophie-de-Lévrard,_Quebec', 'http://dbpedia.org/resource/Sainte-Sophie-de-Lévrard,_Quebec', 14570, 'English'], ['Marie_Malavoy', 'http://dbpedia.org/resource/Marie_Malavoy', 16554, 'English'], [""Anne_Marie_d'Orléans"", ""http://dbpedia.org/resource/Anne_Marie_d'Orléans"", 11092, 'English']]",20
Hockey_Club_Fribourg-Gottéron,802,French,"[['Ontario_Hockey_League', 'http://dbpedia.org/resource/Ontario_Hockey_League', 33916, 'English'], ['Swedish_Hockey_League', 'http://dbpedia.org/resource/Swedish_Hockey_League', 35413, 'English'], ['Elite_Ice_Hockey_League', 'http://dbpedia.org/resource/Elite_Ice_Hockey_League', 30531, 'English'], ['American_Hockey_League', 'http://dbpedia.org/resource/American_Hockey_League', 32311, 'English'], ['National_Hockey_League', 'http://dbpedia.org/resource/National_Hockey_League', 10621, 'English'], ['World_Hockey_Association', 'http://dbpedia.org/resource/World_Hockey_Association', 36629, 'English'], ['Quebec_Major_Junior_Hockey_League', 'http://dbpedia.org/resource/Quebec_Major_Junior_Hockey_League', 30669, 'English'], ['Austrian_Hockey_League', 'http://dbpedia.org/resource/Austrian_Hockey_League', 11509, 'English'], ['Chicago_Fire_Soccer_Club', 'http://dbpedia.org/resource/Chicago_Fire_Soccer_Club', 18446, 'English'], ['N.E.C._(football_club)', 'http://dbpedia.org/resource/N.E.C._(football_club)', 20361, 'English'], ['Premier_Soccer_League', 'http://dbpedia.org/resource/Premier_Soccer_League', 33977, 'English'], ['Dave_Cameron_(ice_hockey)', 'http://dbpedia.org/resource/Dave_Cameron_(ice_hockey)', 16492, 'English'], ['John_Madden_(ice_hockey)', 'http://dbpedia.org/resource/John_Madden_(ice_hockey)', 19469, 'English'], ['Darren_Rumble_(ice_hockey)', 'http://dbpedia.org/resource/Darren_Rumble_(ice_hockey)', 20609, 'English'], ['Hindú_Club', 'http://dbpedia.org/resource/Hindú_Club', 31649, 'English'], ['Christian_Dubé_(ice_hockey)', 'http://dbpedia.org/resource/Christian_Dubé_(ice_hockey)', 36441, 'English'], ['Kontinental_Hockey_League', 'http://dbpedia.org/resource/Kontinental_Hockey_League', 30231, 'English'], ['Paul_MacLean_(ice_hockey)', 'http://dbpedia.org/resource/Paul_MacLean_(ice_hockey)', 12281, 'English'], ['Mark_Hunter_(ice_hockey)', 'http://dbpedia.org/resource/Mark_Hunter_(ice_hockey)', 35089, 'English'], [""Canada_men's_national_soccer_team"", ""http://dbpedia.org/resource/Canada_men's_national_soccer_team"", 20204, 'English']]",20
Charles-Emmanuel_III_de_Sardaigne,803,French,"[['Charles_Emmanuel_III_of_Sardinia', 'http://dbpedia.org/resource/Charles_Emmanuel_III_of_Sardinia', 11303, 'English'], ['Charles_Emmanuel_IV_of_Sardinia', 'http://dbpedia.org/resource/Charles_Emmanuel_IV_of_Sardinia', 36850, 'English'], ['Victor_Emmanuel_III_of_Italy', 'http://dbpedia.org/resource/Victor_Emmanuel_III_of_Italy', 17484, 'English'], ['Charles_III_of_Spain', 'http://dbpedia.org/resource/Charles_III_of_Spain', 17837, 'English'], ['Charles_III_of_Naples', 'http://dbpedia.org/resource/Charles_III_of_Naples', 36947, 'English'], ['Charles_Emmanuel_II,_Duke_of_Savoy', 'http://dbpedia.org/resource/Charles_Emmanuel_II,_Duke_of_Savoy', 18249, 'English'], ['Charles_Albert_of_Sardinia', 'http://dbpedia.org/resource/Charles_Albert_of_Sardinia', 14771, 'English'], ['Victor_Emmanuel_II_of_Italy', 'http://dbpedia.org/resource/Victor_Emmanuel_II_of_Italy', 18753, 'English'], ['Charles_II_of_Spain', 'http://dbpedia.org/resource/Charles_II_of_Spain', 13963, 'English'], ['Charles_II_of_Naples', 'http://dbpedia.org/resource/Charles_II_of_Naples', 38809, 'English'], ['Charles_IV_of_Spain', 'http://dbpedia.org/resource/Charles_IV_of_Spain', 35562, 'English'], ['Victor_Emmanuel_I_of_Sardinia', 'http://dbpedia.org/resource/Victor_Emmanuel_I_of_Sardinia', 19681, 'English'], ['Charles_III,_Duke_of_Lorraine', 'http://dbpedia.org/resource/Charles_III,_Duke_of_Lorraine', 32760, 'English'], ['Charles_III,_Duke_of_Parma', 'http://dbpedia.org/resource/Charles_III,_Duke_of_Parma', 36397, 'English'], ['Charles_II_of_Navarre', 'http://dbpedia.org/resource/Charles_II_of_Navarre', 14407, 'English'], ['Charles_II_of_England', 'http://dbpedia.org/resource/Charles_II_of_England', 17197, 'English'], ['Victor_Amadeus_III_of_Sardinia', 'http://dbpedia.org/resource/Victor_Amadeus_III_of_Sardinia', 19985, 'English'], ['Charles_IV_of_France', 'http://dbpedia.org/resource/Charles_IV_of_France', 16442, 'English'], ['Philip_III_of_Spain', 'http://dbpedia.org/resource/Philip_III_of_Spain', 17334, 'English'], ['Frederick_III_of_Sicily', 'http://dbpedia.org/resource/Frederick_III_of_Sicily', 15140, 'English']]",20
Arrondissement_de_Saint-Lô,804,French,"[['Arrondissement_of_Saint-Lô', 'http://dbpedia.org/resource/Arrondissement_of_Saint-Lô', 11304, 'English'], ['Arrondissement_of_Saint-Étienne', 'http://dbpedia.org/resource/Arrondissement_of_Saint-Étienne', 39506, 'English'], ['Arrondissement_of_Saint-Denis,_Seine-Saint-Denis', 'http://dbpedia.org/resource/Arrondissement_of_Saint-Denis,_Seine-Saint-Denis', 10535, 'English'], ['Saint-Lô', 'http://dbpedia.org/resource/Saint-Lô', 18223, 'English'], ['Arrondissement_of_Bayonne', 'http://dbpedia.org/resource/Arrondissement_of_Bayonne', 37934, 'English'], ['Arrondissement_of_Céret', 'http://dbpedia.org/resource/Arrondissement_of_Céret', 16958, 'English'], ['Church_of_Saint-Sulpice,_Paris', 'http://dbpedia.org/resource/Church_of_Saint-Sulpice,_Paris', 17864, 'English'], ['Arrondissement_of_Cherbourg', 'http://dbpedia.org/resource/Arrondissement_of_Cherbourg', 17001, 'English'], ['Arrondissement_of_Orléans', 'http://dbpedia.org/resource/Arrondissement_of_Orléans', 35676, 'English'], ['Arrondissement_of_Reims', 'http://dbpedia.org/resource/Arrondissement_of_Reims', 12985, 'English'], ['Arrondissement_of_Béthune', 'http://dbpedia.org/resource/Arrondissement_of_Béthune', 11133, 'English'], ['Arrondissement_of_Annecy', 'http://dbpedia.org/resource/Arrondissement_of_Annecy', 18221, 'English'], ['Arrondissement_of_Perpignan', 'http://dbpedia.org/resource/Arrondissement_of_Perpignan', 12817, 'English'], ['Arrondissement_of_Nancy', 'http://dbpedia.org/resource/Arrondissement_of_Nancy', 13618, 'English'], ['Arrondissement_of_Épernay', 'http://dbpedia.org/resource/Arrondissement_of_Épernay', 13989, 'English'], ['Arrondissement_of_Pau', 'http://dbpedia.org/resource/Arrondissement_of_Pau', 15051, 'English'], ['Arrondissement_of_Blois', 'http://dbpedia.org/resource/Arrondissement_of_Blois', 19334, 'English'], ['Arrondissement_of_Cholet', 'http://dbpedia.org/resource/Arrondissement_of_Cholet', 16845, 'English'], ['Arrondissement_of_Tarbes', 'http://dbpedia.org/resource/Arrondissement_of_Tarbes', 12678, 'English'], ['Arrondissement_of_Virton', 'http://dbpedia.org/resource/Arrondissement_of_Virton', 33910, 'English']]",20
